id,country,ccode,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants_category,participants,protesteridentity,protesterdemand1,protesterdemand2,protesterdemand3,protesterdemand4,stateresponse1,stateresponse2,stateresponse3,stateresponse4,stateresponse5,stateresponse6,stateresponse7,sources,notes
1402015007,Brazil,140,2015,South America,1,7,25,3,2015,25,3,2015,0,state of S  o Paulo,50-99,>50,"teachers, teachers union",labor wage dispute,,,,ignore,,,,,,.,"another defeat for brazil s kids. the new york times, june 26, 2015 friday, section ; column 0; oped; contributing op ed writer; pg. by vanessa barbara;","exact date unclear. this month, public school teachers from the state of s o paulo announced the end of their three month long strike without any of their demands having been met...it was the longest teachers strike in the state. they maintained to the end their demand of pay parity with other college educated professionals which would ultimately have meant a 75 percent salary increase. this is a steep rise in public salaries, but the parity principle is part of the national educational plan...the teachers also demanded smaller classes, with at most 25 students. the secretary of education stipulates a maximum of 40 students in high school classes, but last february, at the beginning of the school year, there were accounts of classes with 85 or 95 enrolled students. as if that weren t bad enough, the state government shut down more than 3,000 classes this year, according to the teachers union for s o paulo state...the protesters also complain that the government does not follow a law that mandates one third of the working hours to be spent in activities outside the class, such as marking exams and preparing for class...the strikers also wanted the government to reduce restrictions concerning sick leaves...after 13 weeks of strikes and dozens of rallies, the governor didn t make any proposals to raise the teachers salaries. he offered only to extend health care to temporary teachers through a 2 percent salary deduction and to decrease their annual 200 day obligatory withdrawal from the job. in the end of may, after struggling in the superior court of justice, governor alckmin managed to cut the wages of the protesters, leading to the end of the strike..."
1402015008,Brazil,140,2015,South America,1,8,1,4,2015,1,4,2015,0,state of S  o Paulo,50-99,>50,"teachers, teachers union",labor wage dispute,,,,ignore,,,,,,.,"another defeat for brazil s kids. the new york times, june 26, 2015 friday, section ; column 0; oped; contributing op ed writer; pg. by vanessa barbara;","exact date unclear. this month, public school teachers from the state of s o paulo announced the end of their three month long strike without any of their demands having been met...it was the longest teachers strike in the state. they maintained to the end their demand of pay parity with other college educated professionals which would ultimately have meant a 75 percent salary increase. this is a steep rise in public salaries, but the parity principle is part of the national educational plan...the teachers also demanded smaller classes, with at most 25 students. the secretary of education stipulates a maximum of 40 students in high school classes, but last february, at the beginning of the school year, there were accounts of classes with 85 or 95 enrolled students. as if that weren t bad enough, the state government shut down more than 3,000 classes this year, according to the teachers union for s o paulo state...the protesters also complain that the government does not follow a law that mandates one third of the working hours to be spent in activities outside the class, such as marking exams and preparing for class...the strikers also wanted the government to reduce restrictions concerning sick leaves...after 13 weeks of strikes and dozens of rallies, the governor didn t make any proposals to raise the teachers salaries. he offered only to extend health care to temporary teachers through a 2 percent salary deduction and to decrease their annual 200 day obligatory withdrawal from the job. in the end of may, after struggling in the superior court of justice, governor alckmin managed to cut the wages of the protesters, leading to the end of the strike..."
1402015009,Brazil,140,2015,South America,1,9,8,4,2015,8,4,2015,0,state of S  o Paulo,50-99,>50,"teachers, teachers union",labor wage dispute,,,,ignore,,,,,,.,"another defeat for brazil s kids. the new york times, june 26, 2015 friday, section ; column 0; oped; contributing op ed writer; pg. by vanessa barbara;","exact date unclear. this month, public school teachers from the state of s o paulo announced the end of their three month long strike without any of their demands having been met...it was the longest teachers strike in the state. they maintained to the end their demand of pay parity with other college educated professionals which would ultimately have meant a 75 percent salary increase. this is a steep rise in public salaries, but the parity principle is part of the national educational plan...the teachers also demanded smaller classes, with at most 25 students. the secretary of education stipulates a maximum of 40 students in high school classes, but last february, at the beginning of the school year, there were accounts of classes with 85 or 95 enrolled students. as if that weren t bad enough, the state government shut down more than 3,000 classes this year, according to the teachers union for s o paulo state...the protesters also complain that the government does not follow a law that mandates one third of the working hours to be spent in activities outside the class, such as marking exams and preparing for class...the strikers also wanted the government to reduce restrictions concerning sick leaves...after 13 weeks of strikes and dozens of rallies, the governor didn t make any proposals to raise the teachers salaries. he offered only to extend health care to temporary teachers through a 2 percent salary deduction and to decrease their annual 200 day obligatory withdrawal from the job. in the end of may, after struggling in the superior court of justice, governor alckmin managed to cut the wages of the protesters, leading to the end of the strike..."
1402015010,Brazil,140,2015,South America,1,10,12,4,2015,12,4,2015,0,nationwide,>10000,10000s,protesters,removal of politician,"political behavior, process",,,ignore,,,,,,.,"brazilian protests return as scandals intensify. the new york times, april 13, 2015 monday, section a; column 0; foreign desk; pg. 4, by simon romero; claire rigby contributed reporting;","more than two million people took to the streets in brazilian towns and cities this week to protest against her economic mismanagement and a multibillion dollar corruption scandal at petrobras, the state owned oil company. the turnout appeared to be lower than on march 15...still, tens of thousands of demonstrators focused their ire on ms. rousseff, who is less than four months into her second term...s o paulo, brazil s economic capital and a bastion of antigovernment fervor, featured the largest demonstration on sunday. questioned about what appeared to be a smaller turnout, organizers said that protests had spread to an array of smaller cities around brazil, reflecting a broadening of their movement. in rio de janeiro, the protest had a mellow vibe with demonstrators mingling with beachgoers in the seaside copacabana district. some protesters held signs celebrating s rgio moro, the low profile federal judge in southern paran state who is overseeing the investigation into the bribery scheme at petrobras, the national oil company. other protesters adopted a harsher tone, excoriating ms. rousseff over the sluggish economy and the corruption scandals. fringe demonstrators called for a constitutional military intervention, which would apparently involve a junta s taking power before calling for new presidential elections..."
1402015011,Brazil,140,2015,South America,1,11,15,4,2015,15,4,2015,0,state of S  o Paulo,50-99,>50,"teachers, teachers union",labor wage dispute,,,,ignore,,,,,,.,"another defeat for brazil s kids. the new york times, june 26, 2015 friday, section ; column 0; oped; contributing op ed writer; pg. by vanessa barbara;","exact date unclear. this month, public school teachers from the state of s o paulo announced the end of their three month long strike without any of their demands having been met...it was the longest teachers strike in the state. they maintained to the end their demand of pay parity with other college educated professionals which would ultimately have meant a 75 percent salary increase. this is a steep rise in public salaries, but the parity principle is part of the national educational plan...the teachers also demanded smaller classes, with at most 25 students. the secretary of education stipulates a maximum of 40 students in high school classes, but last february, at the beginning of the school year, there were accounts of classes with 85 or 95 enrolled students. as if that weren t bad enough, the state government shut down more than 3,000 classes this year, according to the teachers union for s o paulo state...the protesters also complain that the government does not follow a law that mandates one third of the working hours to be spent in activities outside the class, such as marking exams and preparing for class...the strikers also wanted the government to reduce restrictions concerning sick leaves...after 13 weeks of strikes and dozens of rallies, the governor didn t make any proposals to raise the teachers salaries. he offered only to extend health care to temporary teachers through a 2 percent salary deduction and to decrease their annual 200 day obligatory withdrawal from the job. in the end of may, after struggling in the superior court of justice, governor alckmin managed to cut the wages of the protesters, leading to the end of the strike..."
1402015012,Brazil,140,2015,South America,1,12,15,4,2015,15,4,2015,1,Rio de Janeiro,50-99,>50,favelas residents,police brutality,,,,crowd dispersal,,,,,,.,"despair, and grim acceptance, over killings by brazil s police. the new york times, may 22, 2015 friday, section a; column 0; foreign desk; pg. 1, by simon romero and taylor barnes; lis horta moriconi and nadia sussman contributed reporting;","the images of eduardo s lifeless body and the piercing screams of his neighbors denouncing the police, captured on cellphones and shared on social media around brazil since the episode last month...after eduardo s death, the police broke up demonstrations by firing smoke bombs and rubber bullets in complexo do alem o, a patchwork of favelas, or relatively poor urban areas that largely emerged as squatter settlements. protesters in another area of rio favelas, complexo de s o carlos, lit buses on fire this month after accusing a police unit of carrying out the killings of two men..."
1402015013,Brazil,140,2015,South America,1,13,22,4,2015,22,4,2015,0,state of S  o Paulo,50-99,>50,"teachers, teachers union",labor wage dispute,,,,ignore,,,,,,.,"another defeat for brazil s kids. the new york times, june 26, 2015 friday, section ; column 0; oped; contributing op ed writer; pg. by vanessa barbara;","exact date unclear. this month, public school teachers from the state of s o paulo announced the end of their three month long strike without any of their demands having been met...it was the longest teachers strike in the state. they maintained to the end their demand of pay parity with other college educated professionals which would ultimately have meant a 75 percent salary increase. this is a steep rise in public salaries, but the parity principle is part of the national educational plan...the teachers also demanded smaller classes, with at most 25 students. the secretary of education stipulates a maximum of 40 students in high school classes, but last february, at the beginning of the school year, there were accounts of classes with 85 or 95 enrolled students. as if that weren t bad enough, the state government shut down more than 3,000 classes this year, according to the teachers union for s o paulo state...the protesters also complain that the government does not follow a law that mandates one third of the working hours to be spent in activities outside the class, such as marking exams and preparing for class...the strikers also wanted the government to reduce restrictions concerning sick leaves...after 13 weeks of strikes and dozens of rallies, the governor didn t make any proposals to raise the teachers salaries. he offered only to extend health care to temporary teachers through a 2 percent salary deduction and to decrease their annual 200 day obligatory withdrawal from the job. in the end of may, after struggling in the superior court of justice, governor alckmin managed to cut the wages of the protesters, leading to the end of the strike..."
1402015014,Brazil,140,2015,South America,1,14,29,4,2015,29,4,2015,0,state of S  o Paulo,50-99,>50,"teachers, teachers union",labor wage dispute,,,,ignore,,,,,,.,"another defeat for brazil s kids. the new york times, june 26, 2015 friday, section ; column 0; oped; contributing op ed writer; pg. by vanessa barbara;","exact date unclear. this month, public school teachers from the state of s o paulo announced the end of their three month long strike without any of their demands having been met...it was the longest teachers strike in the state. they maintained to the end their demand of pay parity with other college educated professionals which would ultimately have meant a 75 percent salary increase. this is a steep rise in public salaries, but the parity principle is part of the national educational plan...the teachers also demanded smaller classes, with at most 25 students. the secretary of education stipulates a maximum of 40 students in high school classes, but last february, at the beginning of the school year, there were accounts of classes with 85 or 95 enrolled students. as if that weren t bad enough, the state government shut down more than 3,000 classes this year, according to the teachers union for s o paulo state...the protesters also complain that the government does not follow a law that mandates one third of the working hours to be spent in activities outside the class, such as marking exams and preparing for class...the strikers also wanted the government to reduce restrictions concerning sick leaves...after 13 weeks of strikes and dozens of rallies, the governor didn t make any proposals to raise the teachers salaries. he offered only to extend health care to temporary teachers through a 2 percent salary deduction and to decrease their annual 200 day obligatory withdrawal from the job. in the end of may, after struggling in the superior court of justice, governor alckmin managed to cut the wages of the protesters, leading to the end of the strike..."
1402015015,Brazil,140,2015,South America,1,15,6,5,2015,6,5,2015,0,state of S  o Paulo,50-99,>50,"teachers, teachers union",labor wage dispute,,,,ignore,,,,,,.,"another defeat for brazil s kids. the new york times, june 26, 2015 friday, section ; column 0; oped; contributing op ed writer; pg. by vanessa barbara;","exact date unclear. this month, public school teachers from the state of s o paulo announced the end of their three month long strike without any of their demands having been met...it was the longest teachers strike in the state. they maintained to the end their demand of pay parity with other college educated professionals which would ultimately have meant a 75 percent salary increase. this is a steep rise in public salaries, but the parity principle is part of the national educational plan...the teachers also demanded smaller classes, with at most 25 students. the secretary of education stipulates a maximum of 40 students in high school classes, but last february, at the beginning of the school year, there were accounts of classes with 85 or 95 enrolled students. as if that weren t bad enough, the state government shut down more than 3,000 classes this year, according to the teachers union for s o paulo state...the protesters also complain that the government does not follow a law that mandates one third of the working hours to be spent in activities outside the class, such as marking exams and preparing for class...the strikers also wanted the government to reduce restrictions concerning sick leaves...after 13 weeks of strikes and dozens of rallies, the governor didn t make any proposals to raise the teachers salaries. he offered only to extend health care to temporary teachers through a 2 percent salary deduction and to decrease their annual 200 day obligatory withdrawal from the job. in the end of may, after struggling in the superior court of justice, governor alckmin managed to cut the wages of the protesters, leading to the end of the strike..."
1402015016,Brazil,140,2015,South America,1,16,13,5,2015,13,5,2015,0,state of S  o Paulo,50-99,>50,"teachers, teachers union",labor wage dispute,,,,ignore,,,,,,.,"another defeat for brazil s kids. the new york times, june 26, 2015 friday, section ; column 0; oped; contributing op ed writer; pg. by vanessa barbara;","exact date unclear. this month, public school teachers from the state of s o paulo announced the end of their three month long strike without any of their demands having been met...it was the longest teachers strike in the state. they maintained to the end their demand of pay parity with other college educated professionals which would ultimately have meant a 75 percent salary increase. this is a steep rise in public salaries, but the parity principle is part of the national educational plan...the teachers also demanded smaller classes, with at most 25 students. the secretary of education stipulates a maximum of 40 students in high school classes, but last february, at the beginning of the school year, there were accounts of classes with 85 or 95 enrolled students. as if that weren t bad enough, the state government shut down more than 3,000 classes this year, according to the teachers union for s o paulo state...the protesters also complain that the government does not follow a law that mandates one third of the working hours to be spent in activities outside the class, such as marking exams and preparing for class...the strikers also wanted the government to reduce restrictions concerning sick leaves...after 13 weeks of strikes and dozens of rallies, the governor didn t make any proposals to raise the teachers salaries. he offered only to extend health care to temporary teachers through a 2 percent salary deduction and to decrease their annual 200 day obligatory withdrawal from the job. in the end of may, after struggling in the superior court of justice, governor alckmin managed to cut the wages of the protesters, leading to the end of the strike..."
1402015017,Brazil,140,2015,South America,1,17,20,5,2015,20,5,2015,0,state of S  o Paulo,50-99,>50,"teachers, teachers union",labor wage dispute,,,,ignore,,,,,,.,"another defeat for brazil s kids. the new york times, june 26, 2015 friday, section ; column 0; oped; contributing op ed writer; pg. by vanessa barbara;","exact date unclear. this month, public school teachers from the state of s o paulo announced the end of their three month long strike without any of their demands having been met...it was the longest teachers strike in the state. they maintained to the end their demand of pay parity with other college educated professionals which would ultimately have meant a 75 percent salary increase. this is a steep rise in public salaries, but the parity principle is part of the national educational plan...the teachers also demanded smaller classes, with at most 25 students. the secretary of education stipulates a maximum of 40 students in high school classes, but last february, at the beginning of the school year, there were accounts of classes with 85 or 95 enrolled students. as if that weren t bad enough, the state government shut down more than 3,000 classes this year, according to the teachers union for s o paulo state...the protesters also complain that the government does not follow a law that mandates one third of the working hours to be spent in activities outside the class, such as marking exams and preparing for class...the strikers also wanted the government to reduce restrictions concerning sick leaves...after 13 weeks of strikes and dozens of rallies, the governor didn t make any proposals to raise the teachers salaries. he offered only to extend health care to temporary teachers through a 2 percent salary deduction and to decrease their annual 200 day obligatory withdrawal from the job. in the end of may, after struggling in the superior court of justice, governor alckmin managed to cut the wages of the protesters, leading to the end of the strike..."
1402015018,Brazil,140,2015,South America,1,18,27,5,2015,27,5,2015,0,state of S  o Paulo,50-99,>50,"teachers, teachers union",labor wage dispute,,,,ignore,,,,,,.,"another defeat for brazil s kids. the new york times, june 26, 2015 friday, section ; column 0; oped; contributing op ed writer; pg. by vanessa barbara;","exact date unclear. this month, public school teachers from the state of s o paulo announced the end of their three month long strike without any of their demands having been met...it was the longest teachers strike in the state. they maintained to the end their demand of pay parity with other college educated professionals which would ultimately have meant a 75 percent salary increase. this is a steep rise in public salaries, but the parity principle is part of the national educational plan...the teachers also demanded smaller classes, with at most 25 students. the secretary of education stipulates a maximum of 40 students in high school classes, but last february, at the beginning of the school year, there were accounts of classes with 85 or 95 enrolled students. as if that weren t bad enough, the state government shut down more than 3,000 classes this year, according to the teachers union for s o paulo state...the protesters also complain that the government does not follow a law that mandates one third of the working hours to be spent in activities outside the class, such as marking exams and preparing for class...the strikers also wanted the government to reduce restrictions concerning sick leaves...after 13 weeks of strikes and dozens of rallies, the governor didn t make any proposals to raise the teachers salaries. he offered only to extend health care to temporary teachers through a 2 percent salary deduction and to decrease their annual 200 day obligatory withdrawal from the job. in the end of may, after struggling in the superior court of justice, governor alckmin managed to cut the wages of the protesters, leading to the end of the strike..."
1402015019,Brazil,140,2015,South America,1,19,30,6,2015,30,6,2015,0,Brasilia,50-99,50,demonstrators,"political behavior, process",,,,ignore,,,,,,.,"trouble at home: why brazil s rousseff needed us state visit; rousseff was able to turn her back on a us visit in 2013, claiming moral authority over reported nsa spying. but domestic challenges in brazil mean she needs a cozier relationship with the us. the christian science monitor, july 1, 2015 wednesday, world, taylor barnes correspondent;",colorful demonstrations swamped the congressional building in bras lia ahead of a tuesday vote on a hotly debated amendment to reduce the age at which one can be tried as an adult from 18 to 16
1402015020,Brazil,140,2015,South America,1,20,16,8,2015,16,8,2015,0,nationwide,>10000,800000,protesters,removal of politician,"political behavior, process","price increases, tax policy",,ignore,,,,,,.,"1 brazil: why do latin american protests so often call for impeachment?; tens of thousands protested against president rousseff on sunday the third time this year. some fear a threat to democracy. the christian science monitor, august 17, 2015 monday, world, whitney eulich correspondent, taylor barnes correspondent; 2 brazilians return to streets to urge rousseff s ouster. the new york times, august 17, 2015 monday, section a; column 0; foreign desk; pg. 9, by simon romero; mariana sim es contributed reporting from rio de janeiro, and paula moura and jill langlois from s o paulo, brazil; 3 brazilians take to streets in rage at corrupt leader. the times london , august 17, 2015 monday, news; pg. 33, james hider; 4 thousands of protesters rally to boot brazil s president. the washington post, august 17, 2015 monday, a section; pg. a07, dom phillips;","1 tens of thousands of brazilians spilled into the street in protest. in sao paulo, citizens toted bright yellow placards reading, impeachment now. in rio s copacabana neighborhood, protesters marching along the beach carried banners comparing brazil to communist cuba and perhaps more ominously, some called for military action...though protests are overwhelmingly antigovernment, not all participants are in favor of impeachment and few favor military intervention...according to official tallies, an estimated 800,000 people took to the streets across the country this weekend, not only expressing their frustrations with corruption and dissatisfaction with rousseff, but with the government s management of the economy overall. energy bills have increased since rousseff s 2014 reelection victory, and some allege she held electricity prices artificially low while campaigning... ; 2 tens of thousands of protesters returned to the streets of cities across brazil on sunday to express their ire against president dilma rousseff, reflecting a low ebb for her as she grapples with a colossal bribery scandal and a declining economy. still, the protests in some cities seemed to lack some of the urgency of huge demonstrations this year... ; 3 tens of thousands of brazilians marched through cities across the country yesterday, demanding that president rousseff be charged with corruption and fraud...thousands of protesters gathered yesterday morning, waving brazilian flags and chanting slogans calling for mrs rousseff a former marxist guerrilla who was jailed by the former military dictatorship to step down. some also called for her predecessor to be tried. luiz in cio lula da silva, commonly known as lula, is already under investigation for corruption... ; 4 wearing national colors of green, yellow and blue, and brandishing flags and blowing horns and whistles, hundreds of thousands of protesters flooded cities across brazil on sunday to call for the impeachment of president dilma rousseff and an end to corruption. there were demonstrations in cities in all of brazil s states and its capital, brasilia...in sao paulo, the city s central thoroughfare, paulista avenue, was taken over by tens of thousands of demonstrators 135,000, according to an estimate by the datafolha polling institute. the colorful, family atmosphere was more parade than protest, with music blasting from sound trucks, children carried on their parents shoulders and beer vendors moving among the crowds...in brasilia, protesters held a minute of silence in front of congress. protests were held along the seafront in rio de janeiro and salvador, and in belo horizonte, recife and even the amazon city of belem..."
1402015021,Brazil,140,2015,South America,1,21,1,10,2015,1,10,2015,0,Recife,50-99,50,occupy estelita movement,land farm issue,police brutality,,,crowd dispersal,accomodation,,,,,.,"brazilian protester shot with rubber bullet for knocking officer s cap off. the new york times, october 3, 2015 saturday, section ; column 0; foreign desk; open source; by robert mackey; sergio pe anha contributed reporting from new york.;","a police officer in brazil was suspended on friday pending an investigation after he was caught on video firing a rubber bullet at a protester who had accidentally knocked his cap off. the incident took place during a protest march thursday night in the northeastern city of recife, where local activists from the occupy estelita movement are trying to block a private real estate development project at the jos estelita pier in the city s historic center. the protesters want the space to be a public park. the images show that protesters carrying a large banner across a road raised it as they passed an officer, glancing against his head and knocking off his cap. seconds later, he calmly raised his rifle and fired a blast at one of the protesters only steps away...after the protesters regrouped, the crowd chanted for the military police forces charged with maintaining order across the country to be disbanded. n o acabou! tem que acabar! eu quero o fim da pol cia militar! the protesters chanted, as the officer and his colleagues retreated. it did not end! but it must end! i want the end of the military police! edilson silva, a socialist deputy in the state legislature, hand delivered a copy of the video to a senior police official on friday, demanding that action be taken against the officer."
1402015022,Brazil,140,2015,South America,1,22,16,11,2015,16,12,2015,0,states of S  o Paulo & Goias,50-99,>50,students,"political behavior, process",,,,crowd dispersal,ignore,accomodation,crowd dispersal,,,.,"brazil s students demand to be heard. the new york times, december 16, 2015 wednesday, section ; column 0; oped; op ed contributor; by pablo ortellado. pablo ortellado is a fellow at the open society foundations and a professor of public policy and management at the university of s o paulo.;","exact dates unclear. there are two previous protests but no details on size. start date reflects when 100 schools were occupied, end date is once 200 schools were occupied. it s another crisis in the state of s o paulo that has the potential to shape democracy in the country for years to come. that s because this crisis a huge protest in response to the state s plan to close 94 public schools involves some of the country s youngest citizens: elementary, middle and high school students. in october, without discussing the decision with teachers, parents or students, the s o paulo state government announced during a television interview that dozens of schools would be closed next year...the response to the announcement was immediate. first, the teachers union organized protests, but they were ignored. then, students protested in their neighborhoods, hoping to raise awareness among community members. they were ignored. finally, on nov. 9, a handful of students decided to occupy a school in the metropolitan area of s o paulo. within a week, nearly 100 schools had been occupied, and, a week later, 200...although they enjoy broad support from parents, neighbors, teachers and the wider community, the students have faced tough resistance from the state government. initially, the state tried to have the police remove the students by force, but that effort was quashed by the judiciary, which suggested that the government sit down with the protesters to negotiate a solution. so far that has not happened...thousands of students are now living in their occupied schools in s o paulo. in the face of the government s declaration of war, they are organizing classes, workshops and musical performances, cooking for one another with food donated by parents and neighbors, and handling routine maintenance on the buildings they have taken over. rather than losing strength, they are expanding their demands. they are no longer fighting just to keep their schools open. now, their protest has become a way to express their dissatisfaction with the school system in general...last week, officials of the state government said they would postpone the school closings for one year. the education secretary has resigned. still, the government continues to take aggressive action last week large public demonstrations were met with riot police. although the protesters now occupy only 100 schools, they show no signs of backing down. in fact, their movement appears to be contagious. students in another state, goias, have so far taken over nine buildings to protest a decision turning over management of their schools to private nonprofits..."
1402015023,Brazil,140,2015,South America,1,23,13,12,2015,13,12,2015,0,nationwide,>10000,10000s,protesters,removal of politician,,,,ignore,,,,,,.,"1 protests continue against brazilian president. the new york times, december 14, 2015 monday, section a; column 0; foreign desk; pg. 6, by simon romero; mariana sim es contributed reporting from rio de janeiro, and paula moura from s o paulo; 2 thousands protest corruption in brazil. the washington post, december 14, 2015 monday, a section; pg. a08, dom phillips;","1 thousands of protesters took to the streets again across brazil on sunday to demand the ouster of president dilma rousseff, who faces impeachment proceedings that could drag on for months while her government struggles to lift the economy from its most severe crisis in decades. the protests appeared to be smaller than earlier demonstrations calling for her ouster, perhaps offering some comfort to the beleaguered president. even so, the vitriol expressed by many protesters, including calls by some for the armed forces to remove ms. rousseff, reflect the increasing polarization in the country that is making it harder for her to govern... ; 2 tens of thousands of brazilians protested corruption and called for the impeachment of president dilma rousseff in demonstrations across the country sunday. but the numbers were down from nationwide protests staged three times earlier this year...in s o paulo, 40,000 people marched, down from 135,000 in august, the datafolha polling firm said. numbers in rio appeared significantly less than the 100,000 that organizers claimed attended a demonstration in march. there were protests sunday in all 26 states and the capital, brasilia..."
1402016001,Brazil,140,2016,South America,1,1,8,1,2016,8,1,2016,1,"S o Paulo, Rio de Janeiro and Belo Horizonte",1000-1999,>1000,protesters,"price increases, tax policy",,,,crowd dispersal,arrests,,,,,,"the americas; brazil: protests over higher bus fares erupt in 3 cities, the new york times, january 9, 2016 saturday, section a; column 0; foreign desk; world briefing; pg. 5, 120 words, by simon romero;","protests flared in the cities of s o paulo, rio de janeiro and belo horizonte on friday night over increases in bus fares, reflecting resentment over efforts by the municipal authorities to cover budget shortfalls during brazil s most severe economic crisis in decades. anti riot police units clashed with protesters in downtown s o paulo. the unrest drew comparisons to the much larger demonstrations that shook cities across brazil in 2013, which also crystallized over increases in bus fares. some of the demonstrators in s o paulo destroyed buses, ransacked banking offices and threw rocks and bottles at the police, who used tear gas. clashes also erupted between the police and protesters in downtown rio de janeiro."
1402016002,Brazil,140,2016,South America,1,2,12,1,2016,12,1,2016,0,"Avenida Paulista, S o Paulo",100-999,25 protesters injured,movimento passe livre,"price increases, tax policy",,,,crowd dispersal,arrests,,,,,,"protests resume in s o paulo, the new york times, january 13, 2016 wednesday, section a; column 0; foreign desk; pg. 7, 214 words, by vinod sreeharsha;","demonstrators in brazil s financial capital, s o paulo, took to the streets again on tuesday, protesting an increase in bus and transit fares amid a prolonged nationwide recession. the military police fired tear gas and used stun grenades to disperse the mostly peaceful crowd, continuing the aggressive tactics they have used since protests began in 2013. at least 25 protesters were injured and taken to a nearby hospital, according to the brazilian newspaper folha de s. paulo. protesters gathered on avenida paulista, one of the city s main thoroughfares. the group movimento passe livre organized tuesday s protests. it was also a catalyst for the 2013 protests that gripped the nation. protesters held signs that said 3.80 n o pago, or i won t pay 3.80, which is the new fare, up from 3.50 reals, or about 86 cents. the increase is backed by s o paulo s mayor, fernando haddad, and the state s governor, geraldo alckmin. mr. haddad belongs to the beleaguered governing party, but mr. alckmin is a leader of the opposition party, and his popularity has also fallen. the protests tuesday resulted in little of the vandalism that accompanied protests in december. folha de s. paulo reported that the police had arrested at least eight people tuesday."
1402016003,Brazil,140,2016,South America,1,3,13,3,2016,13,3,2016,0,S o Paulo; Rio de Janeiro; national,>10000,hundreds of thousands to 1.4 million,anti government,removal of politician,"political behavior, process",,,ignore,,,,,,,"1. demands for change hit streets in brazil, the new york times, march 14, 2016 monday, section a; column 0; foreign desk; pg. 9, 759 words, by simon romero; 2. president faces impeachment trial, the times london , march 15, 2016 tuesday, news; pg. 33, 240 words, james hider; 3. top cabinet post for ex president ignites a fury in brazil, the washington post, march 18, 2016 friday, a section; pg. a15, 968 words, dom phillips.;","protesters in cities across brazil called for the ouster of president dilma rousseff on sunday, reflecting rising anger in the country over huge corruption scandals and a deepening economic crisis. it was the fifth time in the past year that groups had mobilized large numbers of demonstrators thousands both here and in s o paulo for protests in the streets against the governing leftist workers party. the movement regained momentum this month after investigators targeted luiz in cio lula da silva, the influential former president, who picked ms. rousseff as his successor. more than 500,000 people were at the protest in s o paulo, according to the datafolha polling company, ranking it among the largest since the end of military rule in the 1980s. about 1.4 million people took to the streets in cities across brazil yesterday to demand the president s removal from power. she stands accused of manipulating federal accounts to make the economy appear healthier than it was before the 2014 elections, which she narrowly won."
1402016004,Brazil,140,2016,South America,1,4,16,3,2016,18,3,2016,0,Bras lia; S o Paulo; Brazil s National Congress; national,>10000,tens of thousands,anti government,removal of politician,"political behavior, process",,,crowd dispersal,,,,,,,"1. amid scandal, brazil s leader gives predecessor legal shield, the new york times, march 17, 2016 thursday, section a; column 0; foreign desk; pg. 1, 1479 words, by simon romero; 2. top cabinet post for ex president ignites a fury in brazil, the washington post, march 18, 2016 friday, a section; pg. a15, 968 words, dom phillips;","ms. rousseff is battling to stay in office, with protesters demanding her ouster and lawmakers pursuing impeachment proceedings against her. demonstrations calling for her to resign flared wednesday night in cities including bras lia and s o paulo. police broke up fights between opposing groups of demonstrators outside brazil s national congress building and protests flared in other cities thursday as the country descended into political chaos amid a standoff between the judiciary and the government. the anti government protests were provoked by president dilma rousseff s decision to give her predecessor luiz in cio lula da silva a top cabinet post a move that sent tens of thousands of brazilians onto streets nationwide wednesday night. as lula was sworn in thursday morning, there were protests in at least 15 states, the g1 news site reported. there were protests wednesday night in at least 18 brazilian states, according to the g1 news site. various cities also saw episodes of protesters banging pots and blaring car horns."
1402016005,Brazil,140,2016,South America,1,5,18,3,2016,18,3,2016,0,national,>10000,tens of thousands,pro government supporters,"political behavior, process",,,,crowd dispersal,,,,,,,"1. supporters of brazil s embattled government fill streets, the washington post, march 20, 2016 sunday, a section; pg. a08, 639 words, dom phillips; 2. riots over brazil corruption scandal, the times london , march 19, 2016 saturday, news; pg. 37, 349 words, james hider.;","rallies come after days of protests against president, predecessor sao paulo, brazil with brazil s president and her predecessor embroiled in a growing corruption scandal, supporters of the governing workers party took to the streets in defiant rallies friday. pro government protesters rallied in 20 of brazil s 26 states on friday, with anti government demonstrations staged in eight states. in sao paulo, tens of thousands of government supporters had flooded the streets by 6 p.m. on thursday night, riot police used stun grenades and tear gas on about 8,000 protesters outside the national congress in brasilia, the capital. i want impeachment and all the bandits out of government, said daniela figueiredo, 34, who was among thousands taking part in an anti government protest that began wednesday on sao paulo s landmark paulista avenue. on friday morning, police used water cannons to clear figueiredo and other protesters off the street to make way for the pro government rally. while red shirted party supporters waved flags, riot police with armored trucks waited in nearby side streets."
